job_id,prompt_idx,config,psnr,ssim,mse,lpips
000000000078,1,improved_fp16_cache,52.724082946777344,0.9975973963737488,5.340616098692408e-06,0.0007584430277347565
000000000078,2,improved_fp16_cache,51.2060432434082,0.9974939227104187,7.575227300549159e-06,0.0008646416245028377
000000000079,0,improved_fp16_cache,44.269073486328125,0.9951605796813965,3.741902037290856e-05,0.0016196153592318296
000000000079,1,improved_fp16_cache,52.215972900390625,0.9979910850524902,6.003472662996501e-06,0.0004890573909506202
000000000079,2,improved_fp16_cache,48.15210723876953,0.9968966841697693,1.530343433842063e-05,0.0009501667227596045
000000000080,0,improved_fp16_cache,50.17560577392578,0.9979338645935059,9.603710168448742e-06,0.0005039217066951096
000000000080,1,improved_fp16_cache,50.57869338989258,0.9978674650192261,8.752460416872054e-06,0.00040952672134153545
000000000080,2,improved_fp16_cache,52.86677169799805,0.9983701109886169,5.168003553990275e-06,0.00017701731121633202
000000000081,0,improved_fp16_cache,50.1859130859375,0.9982902407646179,9.580948244547471e-06,0.0007566814310848713
000000000081,1,improved_fp16_cache,50.252342224121094,0.9983047246932983,9.435516403755173e-06,0.0006430264329537749
000000000081,2,improved_fp16_cache,50.479618072509766,0.9981589317321777,8.954424629337154e-06,0.0007445124792866409
000000000082,0,improved_fp16_cache,41.93783950805664,0.9943414926528931,6.400528218364343e-05,0.002203506650403142
000000000082,1,improved_fp16_cache,48.237178802490234,0.9976428747177124,1.5006588910182472e-05,0.0005760446656495333
000000000082,2,improved_fp16_cache,46.768829345703125,0.997445821762085,2.1043442757218145e-05,0.0007296709809452295
000000000083,0,improved_fp16_cache,51.762508392333984,0.9985727071762085,6.664216925855726e-06,0.00028284863219596446
000000000083,1,improved_fp16_cache,53.81631851196289,0.9984278082847595,4.153057943767635e-06,0.0002851194585673511
000000000083,2,improved_fp16_cache,55.17818832397461,0.998778223991394,3.035155486941221e-06,0.00017783809744287282
000000000084,0,improved_fp16_cache,49.0540657043457,0.9983016848564148,1.2433498341124505e-05,0.00037598470225930214
000000000084,1,improved_fp16_cache,49.771934509277344,0.9980294108390808,1.0539163667999674e-05,0.000488404999487102
000000000084,2,improved_fp16_cache,46.72822952270508,0.9973055720329285,2.1241083231871016e-05,0.0009373901411890984
000000000085,0,improved_fp16_cache,53.194915771484375,0.9985836744308472,4.791901574208168e-06,0.000157865637447685
000000000085,1,improved_fp16_cache,51.76749038696289,0.9985396862030029,6.656571258645272e-06,0.00020575681992340833
000000000085,2,improved_fp16_cache,35.764156341552734,0.9950181245803833,0.000265206559561193,0.0040682354010641575
000000000086,0,improved_fp16_cache,43.04649353027344,0.9964503049850464,4.958499994245358e-05,0.0013224335853010416
000000000086,1,improved_fp16_cache,46.90599060058594,0.9974679946899414,2.0389226847328246e-05,0.0006810609484091401
000000000086,2,improved_fp16_cache,46.2787971496582,0.9972545504570007,2.3557024178444408e-05,0.0007182524423114955
000000000087,0,improved_fp16_cache,52.54220962524414,0.99868243932724,5.569017957895994e-06,0.00040606717811897397
000000000087,1,improved_fp16_cache,47.16061782836914,0.9980463981628418,1.9228187738917768e-05,0.0008476922521367669
000000000087,2,improved_fp16_cache,46.11040115356445,0.9981650710105896,2.4488370399922132e-05,0.0008114816737361252
000000000088,0,improved_fp16_cache,46.244529724121094,0.9973515272140503,2.374361974943895e-05,0.0007695357780903578
000000000088,1,improved_fp16_cache,44.26144027709961,0.9959864616394043,3.748482049559243e-05,0.0012290532467886806
000000000088,2,improved_fp16_cache,43.667266845703125,0.9960345029830933,4.298066414776258e-05,0.001704158028587699
000000000089,0,improved_fp16_cache,55.70457458496094,0.9985628128051758,2.688699396458105e-06,0.0002478007518220693
000000000089,1,improved_fp16_cache,51.4373664855957,0.9978963136672974,7.182289209595183e-06,0.00045677885646000504
000000000089,2,improved_fp16_cache,53.10344696044922,0.9979877471923828,4.893900950264651e-06,0.00035420089261606336
000000000090,0,improved_fp16_cache,44.088539123535156,0.9978481531143188,3.900729643646628e-05,0.0011500747641548514
000000000090,1,improved_fp16_cache,42.914588928222656,0.9981776475906372,5.111410791869275e-05,0.0003479081206023693
000000000090,2,improved_fp16_cache,50.692588806152344,0.9992443919181824,8.525913472112734e-06,0.0001573440240463242
000000000091,0,improved_fp16_cache,41.41886901855469,0.9948545694351196,7.212948548840359e-05,0.0020472239702939987
000000000091,1,improved_fp16_cache,47.363189697265625,0.9979493618011475,1.8351885955780745e-05,0.0004452079301699996
000000000091,2,improved_fp16_cache,46.04972457885742,0.9980887174606323,2.4832910639815964e-05,0.0005174936959519982
000000000092,0,improved_fp16_cache,48.75300598144531,0.998405933380127,1.3325989129953086e-05,0.000496669439598918
